time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
6e-05,0.000174,2,0.359961,0.836498
5.1e-05,0.000133,3,0.39908,0.825518
5e-05,0.000154,2,0.359961,0.836498
4.9e-05,0.000173,2,0.371795,0.83717
5e-05,0.000125,2,0.359961,0.836498
5.2e-05,0.000193,2,0.371795,0.83717
5.1e-05,9.9e-05,2,0.132807,0.225967
5e-05,0.000207,3,0.39908,0.825518
5.1e-05,0.000198,3,0.402038,0.699488
5.1e-05,0.000148,2,0.132807,0.225967
5.2e-05,0.000129,2,0.371795,0.83717
4.9e-05,0.000132,2,0.359961,0.836498
4.9e-05,0.000148,2,0.359961,0.836498
5.1e-05,0.000204,3,0.374425,0.694858
5.1e-05,0.000104,3,0.39908,0.825518
5.2e-05,0.00027,2,0.371795,0.83717
5.5e-05,0.000127,2,0.132807,0.225967
5.1e-05,0.000122,2,0.371795,0.83717
5.1e-05,0.000104,3,0.374425,0.694858
5.1e-05,0.000174,3,0.364809,0.470787
5.1e-05,0.000158,2,0.371466,1
5.5e-05,0.000129,3,0.402038,0.699488
5.1e-05,0.000107,3,0.402038,0.699488
5.1e-05,0.000205,3,0.374425,0.694858
0.000115,0.000403,2,0.303665,0.465844
5.3e-05,0.00013,2,0.359961,0.836498
5.1e-05,0.000149,2,0.132807,0.225967
5.6e-05,0.000135,2,0.132807,0.225967
5.3e-05,0.000336,2,0.359961,0.836498
5.3e-05,0.000178,2,0.359961,0.836498
5.2e-05,0.000107,3,0.371713,0.716581
5.1e-05,0.000128,3,0.394395,0.561832
5.2e-05,0.000288,2,0.359961,0.836498
5e-05,0.000154,2,0.359961,0.836498
0.000149,0.000498,2,0.371466,1
5.3e-05,0.00016,3,0.374425,0.694858
5.1e-05,0.000196,2,0.371466,1
0.000143,0.000378,3,0.374425,0.694858
5.2e-05,0.000182,2,0.359961,0.836498
5.1e-05,0.000218,2,0.371795,0.83717
0.000123,0.00056,3,0.402038,0.699488
5.2e-05,0.000132,3,0.374425,0.694858
4.9e-05,0.000109,3,0.374425,0.694858
6.1e-05,0.000162,2,0.132807,0.225967
0.000127,0.000391,3,0.402038,0.699488
5.1e-05,0.000106,2,0.371466,1
0.000317,0.0016,3,0.402038,0.699488
9.3e-05,0.000323,2,0.371795,0.83717
4.8e-05,0.000222,2,0.132807,0.225967
0.000145,0.00044,3,0.402038,0.699488
5.1e-05,0.000154,2,0.354947,0.732902
5e-05,0.000205,3,0.374425,0.694858
5e-05,0.000105,3,0.376397,0.723881
5.1e-05,0.000126,2,0.359961,0.836498
5.2e-05,0.000183,3,0.366782,0.512528
4.9e-05,0.000186,4,0.415598,0.602145
5.1e-05,0.000223,2,0.132807,0.225967
6.8e-05,0.000229,3,0.402038,0.699488
5e-05,0.000232,3,0.39908,0.825518
4.9e-05,0.000155,3,0.402038,0.699488
5e-05,0.000176,2,0.371466,1
5.4e-05,0.000133,3,0.394395,0.561832
4.9e-05,0.000104,3,0.39908,0.825518
5e-05,0.000152,2,0.371795,0.83717
4.9e-05,0.000148,2,0.359961,0.836498
5e-05,0.000132,3,0.345579,0.688177
4.9e-05,0.000207,2,0.371795,0.83717
5e-05,0.000174,2,0.371466,1
6.1e-05,0.000129,2,0.371795,0.83717
5e-05,0.000104,3,0.402038,0.699488
4.9e-05,0.000127,2,0.371466,1
4.8e-05,0.000127,2,0.371466,1
5.7e-05,0.000188,2,0.359961,0.836498
4.8e-05,0.000145,1,0,0
5e-05,0.000198,3,0.39908,0.825518
4.9e-05,0.000133,3,0.39908,0.825518
5.2e-05,0.000251,3,0.374425,0.694858
5e-05,0.000217,2,0.371795,0.83717
5.1e-05,0.000216,3,0.402038,0.699488
5e-05,0.000128,3,0.402038,0.699488
4.8e-05,0.000124,2,0.132807,0.225967
5.3e-05,0.000174,2,0.371795,0.83717
6.2e-05,0.000186,3,0.374425,0.694858
4.9e-05,0.000151,3,0.402038,0.699488
5e-05,0.000193,2,0.359961,0.836498
5.1e-05,0.00013,2,0.359961,0.836498
4.6e-05,0.000206,2,0.352318,0.649927
5.5e-05,0.000226,3,0.362179,0.470787
5.3e-05,0.000225,2,0.319444,0.580113
5.4e-05,0.000184,3,0.366782,0.512528
5.2e-05,0.00013,2,0.371795,0.83717
5.4e-05,0.000176,3,0.39908,0.825518
5.1e-05,0.000257,2,0.371466,1
5.5e-05,0.000134,2,0.354947,0.732902
5.6e-05,0.000221,2,0.359961,0.836498
0.000123,0.000626,2,0.132807,0.225967
0.000345,0.001146,2,0.371466,1
7.3e-05,0.000193,3,0.374425,0.694858
5.9e-05,0.000175,2,0.359961,0.836498
5.4e-05,0.000149,2,0.371795,0.83717
5.2e-05,0.000215,2,0.371466,1
5.1e-05,0.000128,2,0.371795,0.83717
5e-05,0.000147,2,0.359961,0.836498
4.9e-05,0.000131,3,0.402038,0.699488
5e-05,0.000171,2,0.371466,1
6.6e-05,0.000133,3,0.39908,0.825518
7.1e-05,0.000342,2,0.371795,0.83717
5.1e-05,0.000198,2,0.371466,1
0.00015,0.000496,2,0.371795,0.83717
5.2e-05,0.000155,2,0.359961,0.836498
5.5e-05,0.000246,2,0.359961,0.836498
5.3e-05,0.000127,2,0.371795,0.83717
5.6e-05,0.000121,1,0,0
5.3e-05,0.000107,3,0.374425,0.694858
5.3e-05,0.00025,3,0.402038,0.699488
7.2e-05,0.000321,3,0.39908,0.825518
5.2e-05,0.000151,2,0.132807,0.225967
5.6e-05,0.000177,2,0.303665,0.465844
5.3e-05,0.000134,3,0.402038,0.699488
5.4e-05,0.000223,3,0.402038,0.699488
7.9e-05,0.000168,3,0.374425,0.694858
5.3e-05,0.00018,2,0.371795,0.83717
5.3e-05,0.000127,2,0.359961,0.836498
5.3e-05,0.000184,2,0.371466,1
5.2e-05,0.00026,2,0.319444,0.580113
5.5e-05,0.000131,2,0.359961,0.836498
9.7e-05,0.000308,2,0.359961,0.836498
5.2e-05,0.000202,2,0.359961,0.836498
4.8e-05,0.000176,2,0.371795,0.83717
5.1e-05,0.000264,2,0.371466,1
0.00013,0.000454,2,0.314842,0.519534
5.2e-05,0.000292,2,0.132807,0.225967
7.2e-05,0.00018,2,0.371795,0.83717
5e-05,0.000191,2,0.371795,0.83717
5e-05,0.000107,3,0.402038,0.699488
5e-05,0.000206,3,0.374425,0.694858
4.9e-05,0.000194,2,0.359961,0.836498
4.7e-05,0.000151,2,0.371795,0.83717
5e-05,0.000265,2,0.359961,0.836498
4.8e-05,0.000172,3,0.374425,0.694858
5.9e-05,0.000185,2,0.371466,1
4.8e-05,0.000172,3,0.39908,0.825518
4.9e-05,0.000124,2,0.359961,0.836498
5.2e-05,0.000105,3,0.374425,0.694858
5.1e-05,0.0002,2,0.371795,0.83717
6.1e-05,0.000286,3,0.374425,0.694858
