time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
3.39519e-313,0.000783,5,0.518706,0.507087
3.39519e-313,0.001197,4,0.518971,0.564977
3.39519e-313,0.000776,4,0.52121,0.495706
3.39519e-313,0.000802,4,0.528697,0.553102
3.39519e-313,0.001038,4,0.508312,0.579758
3.39519e-313,0.000755,4,0.496961,0.495911
3.39519e-313,0.001435,4,0.52446,0.574031
3.39519e-313,0.00081,4,0.501273,0.514328
3.39519e-313,0.00116,5,0.519418,0.524925
3.39519e-313,0.000687,4,0.511883,0.586243
3.39519e-313,0.000747,5,0.506121,0.449408
3.39519e-313,0.000832,4,0.506057,0.499202
3.39519e-313,0.000811,3,0.484045,0.592356
3.39519e-313,0.000735,5,0.508086,0.558713
3.39519e-313,0.000807,4,0.515606,0.526558
3.39519e-313,0.000766,3,0.49456,0.556569
3.39519e-313,0.00073,4,0.525195,0.534871
3.39519e-313,0.000715,4,0.500015,0.520609
3.39519e-313,0.000711,4,0.514901,0.500651
3.39519e-313,0.000673,5,0.528725,0.521916
3.39519e-313,0.0007,4,0.528651,0.590103
3.39519e-313,0.000733,4,0.512829,0.498867
3.39519e-313,0.000755,4,0.504592,0.521036
3.39519e-313,0.00077,4,0.52429,0.590544
3.39519e-313,0.000713,5,0.513644,0.51356
3.39519e-313,0.000705,4,0.512477,0.56081
3.39519e-313,0.000921,4,0.51204,0.532594
3.39519e-313,0.000725,4,0.528496,0.569458
3.39519e-313,0.001231,4,0.520789,0.517735
3.39519e-313,0.00161,4,0.517804,0.569458
3.39519e-313,0.000719,6,0.517323,0.599631
3.39519e-313,0.000734,5,0.492961,0.448884
3.39519e-313,0.000683,4,0.518454,0.537175
3.39519e-313,0.000943,4,0.513986,0.477639
3.39519e-313,0.00078,4,0.528851,0.573731
3.39519e-313,0.000726,4,0.48948,0.55608
3.39519e-313,0.000712,4,0.493192,0.556696
3.39519e-313,0.000809,4,0.494462,0.574266
3.39519e-313,0.000744,5,0.510011,0.535252
3.39519e-313,0.000728,4,0.509106,0.601568
3.39519e-313,0.000724,4,0.518015,0.551046
3.39519e-313,0.000725,4,0.511538,0.483358
3.39519e-313,0.000811,4,0.52446,0.574031
3.39519e-313,0.000652,4,0.524005,0.569458
3.39519e-313,0.000745,4,0.522632,0.523248
3.39519e-313,0.000742,4,0.518704,0.580508
3.39519e-313,0.000698,4,0.506193,0.633773
3.39519e-313,0.000765,4,0.520413,0.554766
3.39519e-313,0.000975,4,0.52446,0.574031
3.39519e-313,0.000723,4,0.510891,0.508938
3.39519e-313,0.000753,5,0.515037,0.513821
3.39519e-313,0.00083,4,0.504335,0.490137
3.39519e-313,0.000744,4,0.528334,0.573482
3.39519e-313,0.000756,4,0.526157,0.524435
3.39519e-313,0.000737,4,0.525072,0.568571
3.39519e-313,0.001381,4,0.516696,0.551603
3.39519e-313,0.0008,4,0.490991,0.401864
3.39519e-313,0.000808,4,0.503527,0.508735
3.39519e-313,0.000719,4,0.520274,0.53921
3.39519e-313,0.000713,5,0.505677,0.454325
3.39519e-313,0.001279,4,0.521812,0.594071
3.39519e-313,0.000724,5,0.504221,0.558213
3.39519e-313,0.000756,4,0.512778,0.530641
3.39519e-313,0.000688,5,0.524676,0.5564
3.39519e-313,0.000715,4,0.524105,0.574371
3.39519e-313,0.000734,4,0.515667,0.47771
3.39519e-313,0.000786,4,0.502412,0.512476
3.39519e-313,0.000668,5,0.522843,0.513854
3.39519e-313,0.000653,5,0.522717,0.520875
3.39519e-313,0.000768,4,0.525195,0.602562
3.39519e-313,0.000737,4,0.515009,0.511201
3.39519e-313,0.00072,4,0.512248,0.516645
3.39519e-313,0.000752,4,0.528381,0.537426
3.39519e-313,0.000801,5,0.516562,0.542344
3.39519e-313,0.000698,4,0.517107,0.499061
3.39519e-313,0.000684,5,0.5146,0.544679
